questionId,questions,lang
243,Dă-mi toți oceanografii suedezi.,ro
226,Give me all actors who were born in Berlin.,en
226,Gib mir alle in Berlin geborenenen Schauspieler.,de
226,Dame todos los actores nacidos en Berlin.,es
226,Dammi tutti gli attori nati a Berlino.,it
226,Donne-moi tous les acteurs nés à Berlin.,fr
226,Toon alle acteurs die in Berlijn zijn geboren.,nl
226,Dă-mi toți actorii care s-au născut la Berlin.,ro
237,What was the last movie with Alec Guinness?,en
237,Was war der letzte Film mit Alec Guinness?,de
237,¿Cuál fue la última película con Alec Guinness?,es
237,Qual è l'ultimo film con Alec Guinness?,it
237,Quel est le dernier film d'Alec Guinness?,fr
237,Wat was de laatste film met Alec Guinness?,nl
237,Care a fost ultimul film cu Alec Guinness?,ro
203,Which poet wrote the most books?,en
203,Welcher Dichter hat die meisten Bücher geschrieben?,de
203,¿Que poeta ha escrito el mayor número de libros?,es
203,Quale poeta ha scritto il maggior numero di libri?,it
203,Quel poète a écrit le plus de livres?,fr
203,Welke dichter heeft de meeste boeken geschreven?,nl
203,Ce poet a scris cel mai mare număr de cărți?,ro
202,How many languages are spoken in Colombia?,en
202,Wieviele Sprachen werden in Kolumbien gesprochen?,de
202,¿Cuántos idiomas se hablan en Colombia?,es
202,Quante lingue sono parlate in Colombia?,it
202,Combien de langues sont parlées au Colombie?,fr
202,Hoeveel talen worden er in Colombia gesproken?,nl
202,Câte limbi sunt vorbite în Columbia?,ro
248,What does IYCM stand for?,en
248,Wofür steht IYCM?,de
248,¿Qué abrevia IYCM?,es
248,Che cosa significa IYCM?,it
248,Que veut dire IYCM?,fr
248,Waarvoor staat de afkorting IYCM?,nl
248,Ce înseamnă IYCM?,ro
228,What was Brazil's lowest rank in the FIFA World Ranking?,en
228,Was war Brasiliens niedrigste Platzierung in der FIFA-Weltrangliste?,de
228,¿Cuál ha sido la posición de ranking más baja de Brasil en el ranking mundial de la FIFA?,es
228,Quale è stata la peggior posizione del Brasile nella classifica mondiale della FIFA?,it
228,Quel est le ranking le plus bas atteint par le Brésil dans le classement mondial de la FIFA?,fr
228,Wat was de laagste plaatsing van het Braziliaans elftal in de FIFA-wereldranglijst?,nl
228,Care a fost cel mai mic loc ocupat de Brazilia în clasamentul mondială FIFA?,ro
233,Give me the capitals of all countries that the Himalayas run through.,en
233,"Gib mir die Haupstädte aller Länder, über die sich der Himalaya erstreckt.",de
233,Dame las capitales de todos los países que atraviesa el Himalaya.,es
233,Dammi tutte le capitali degli stati attraversati dall'Himalaya.,it
233,Donne-moi les capitales de tous les pays que l'Himalaya traverse.,fr
233,Toon de hoofdsteden van alle landen waardoor de Himalaya loopt.,nl
233,Dă-mi toate țările traversate de Himalaya și capitalele lor.,ro
239,Which actor played Chewbacca?,en
239,Welcher Schauspieler hat Chewbacca gespielt?,de
239,¿Qué actor hizo el papel de Chewbacca?,es
239,Quale attore ha recitato il ruolo di Chewbacca?,it
239,Quel acteurs ont joué le role de Chewbacca?,fr
239,Welke acteur heeft Chewbacca gespeeld?,nl
239,Ce actor l-a jucat pe Chewbacca?,ro
213,Which ingredients do I need for carrot cake?,en
213,Welche Zutaten brauche ich für Möhrenkuchen?,de
213,¿Qué ingredientes son necesarios para una tarta de zanahorias?,es
213,Di quali ingredienti ho bisogno per la torta di carote?,it
213,Quels sont les ingrédients du gateau aux carottes?,fr
213,Welke ingrediënten heb ik nodig voor worteltaart?,nl
213,De ce ingrediente am nevoie pentru tort de morcovi?,ro
219,Is Cola a beverage?,en
219,Ist Cola ein Getränk?,de
219,¿La Coca Cola es una bebida?,es
219,La Cola è una bevanda?,it
219,Le Coca est-il une boisson?,fr
219,Is cola een drank?,nl
219,Cola este o băutură?,ro
215,Who has Tom Cruise been married to?,en
215,Mit wem war Tom Cruise verheiratet?,de
215,¿Quién ha estado casado con Tom Cruise?,es
215,Con chi è stato sposato Tom Cruise?,it
215,Qui est l'épouse de Tom Cruise?,fr
215,Met wie was Tom Cruise getrouwd?,nl
215,Cu cine a fost căsătorit Tom Cruise?,ro
222,Which of Tim Burton's films had the highest budget?,en
222,Welcher von Tim Burtons Filmen hatte das höchste Budget?,de
222,¿Cuál es la película de Tim Burton con el mayor presupuesto?,es
222,Quali film di Tim Burton hanno avuto il budget più alto?,it
222,Quel film de Tim Burton a le budget le plus haut?,fr
222,Welke van Tim Burton's films had het hoogste budget?,nl
222,Care dintre filmele lui Tom Burton a avut cel mai mare buget?,ro
209,How heavy is Jupiter's lightest moon?,en
209,Wie schwer ist Jupiters leichtester Mond?,de
209,¿Cuánto pesa el satélite más ligero de Júpiter?,es
209,¿Cuánto pesa il satellite più leggero di Giove?,it
209,Combien pèse le satellite le plus léger de Jupiter?,fr
209,Hoe zwaar is de lichtste maan van Jupiter?,nl
209,Cât de greu este cel mai ușor satelit al lui Jupiter?,ro
220,Which actor was casted in the most movies?,en
220,Welcher Schauspieler spielte in den meisten Filmen mit?,de
220,¿Qué actor ha actuado en el mayor número de películas?,es
220,Quale attore è stato scritturato in piùfilm?,it
220,Quel acteur a joué dans le plus de films?,fr
220,Welke acteur speelde in de meeste films?,nl
220,Ce actor a fost distribuit în cele mai multe filme?,ro
245,Is James Bond married?,en
245,Ist James Bond verheiratet?,de
245,¿Está James Bond casado?,es
245,James è Bond sposato?,it
245,James Bond est-il marié?,fr
245,Is James Bond getrouwd?,nl
245,James Bond este căsătorit?,ro
229,Give me all Australian metalcore bands.,en
229,Gib mir alle australischen Metalcore-Bands.,de
229,Dame todos los grupos australianos de metalcore.,es
229,Dammi tutte i gruppi metalcore australiani.,it
229,Donnes les groupes de métalcode australiens.,fr
229,Toon alle Australisch metalcore bands.,nl
229,Dă-mi toate trupele metalcore australiene.,ro
227,Give me all actors who were born in Paris after 1950.,en
227,"Gib mir alle Schauspieler, die nach 1950 in Paris geboren wurden.",de
227,Dame todos los actores nacidos en Paris después de 1950.,es
227,Dammi tutti gli attori nati a Parigi dopo il 1950.,it
227,Donne-moi tous les acteurs nés à Berlin après 1950.,fr
227,Toon alle acteurs die na 1950 in Parijs zijn geboren.,nl
227,Dă-mi toți actorii care s-au născut la Paris după 1950.,ro
206,When was Carlo Giuliani shot?,en
206,Wann wurde Carlo Giuliani erschossen?,de
206,¿Cuándo fue disparado Carlo Giuliani?,es
206,Quando è stato ucciso Carlo Giuliani?,it
206,Quand a été tué Carlo Giuliani?,fr
206,Wanneer werd Carlo Giuliani neergeschoten?,nl
206,Când a fost ucis Carlo Giuliani?,ro
224,Who are the four youngest MVP basketball players?,en
224,Wer sind die vier jüngsten MVP Baskettballspieler?,de
224,¿Cuáles son los cuatro jugadores de baloncesto de categoría MVP más jóvenes?,es
224,Chi sono i quattro più giovani giocatori di maggior valore (MVP)?,it
224,Quels sont les quatres plus jeunes MVP de basketball?,fr
224,Wie zijn de vier jongste MVP basketballers?,nl
224,Care sunt cei patru cei mai tineri jucători de baschet MVP?,ro
251,Which companies have more than 1 million employees?,en
251,Welche Unternehmen haben mehr als 1 Millionen Angestellte?,de
251,¿Qué empresas tienen mas de 1 millón de empleados?,es
251,Quali aziende hanno più di 1 milione di dipendenti?,it
251,Quelles companies ont plus d'un million d'employés?,fr
251,Welke bedrijven hebben meer dan 1 miljoen werknemers?,nl
251,Ce companii au mai mult de 1 milion de angajați?,ro
252,Give all swimmers that were born in Moscow.,en
252,"Zeig mir alle Schwimmer, die in Moskau geboren wurden.",de
252,Dame todos los nadadores nacidos en Moscú,es
252,Dammi tutti i nuotatori che sono nati a Mosca.,it
252,Donne-moi tous les nageurs nés à Moscou.,fr
252,Toen alle zwemmers die werden geboren in Moskou.,nl
252,Numește toți înotătorii născuți în Moscova.,ro
253,Who was called Rodzilla?,en
253,Wer wurde Rodzilla genannt?,de
253,¿Quien se llamaba Rodzilla?,es
253,Chi era chiamato Rodzilla?,it
253,Qui était appelé Rodzilla?,fr
253,Wie werd Rodzilla genoemd?,nl
253,Cine a fost numit Rodzilla?,ro
254,Show me the book that Muhammad Ali wrote.,en
254,"Zeig mir das Buch, das Muhammad Ali geschrieben hat.",de
254,Muéstrame el libro escrito por Muhammad Ali.,es
254,Mostrami il libro scritto da Muhammad Ali.,it
254,Donne-moi le livre écrit par Muhammad Ali.,fr
254,Toen het boek dat Muhammad Ali heeft geschreven.,nl
254,Arată-mi cartea pe care a scris-o Muhammad Ali.,ro
255,How many museums does Paris have?,en
255,Wieviele Museen hat Paris?,de
255,¿Cuantos museos hay en Paris?,es
255,Quanti musei ha Parigi?,it
255,Combien de musées y a-t-il à Paris?,fr
255,Hoeveel museas heeft Parijs?,nl
255,Câte muzee are Parisul?,ro
256,Which city has the most inhabitants?,en
256,Welche Stadt hat die meisten Einwohner?,de
256,¿Que ciudad tiene la mayor población?,es
256,Quale città ha il maggior numero di abitanti?,it
256,Quel ville a le plus grand nombre d'habitants?,fr
256,Welke stad heeft de meeste inwoners?,nl
256,Care oraș are cei mai mulți locuitori?,ro
257,Which city has the least inhabitants?,en
257,Welche Stadt hat die wenigsten Einwohner?,de
257,¿Que ciudad tiene la menor población?,es
257,Quale città ha il minor numero di abitanti?,it
257,Quelle ville a le plus petit nombre d'habitants?,fr
257,Welke stad heeft de minste inwoners?,nl
257,Care oraș are cei mai puțini locuitori?,ro
258,Give me all the TV shows with Neil Patrick Harris.,en
258,Gib mir alle Fernsehserien mit Neil Patrick Harris.,de
258,Dame todos los programas de televisión con Neil Patrick Harris.,es
258,Dammi tutti i programmi televisivi con Neil Patrick Harris.,it
258,Donne-moi toutes les émissions de télé avec Neil Patrick Harris.,fr
258,Toen alle TV programma's met Neil Patrick Harris.,nl
258,Dă-mi toate emisiunile TV cu Neil Patrick Harris,ro
259,Who wrote The Hunger Games?,en
259,Wer hat Die Tribute von Panem geschrieben?,de
259,¿Quien escribió Los juegos del hambre?,es
259,Chi ha scritto Hunger Games?,it
259,Qui est l'auteur de The Hunger Games,fr
259,Wie heeft De Hongerspelen geschreven?,nl
259,Cine a scris Jocurile Foamei?,ro
260,Show a list of soccer clubs that play in the Bundesliga.,en
260,"Zeig mir eine Liste der Fußballvereine, die in der Bundesliga spielen.",de
260,Dame una lista de los clubs de futbol que juegan en Bundesliga.,es
260,Dammi una lista di club calcistici che giocano nella Bundesliga.,it
260,Donne-moi la liste des clubs de football qui jouent dans la Bundesliga.,fr
260,Toen een lijst van voetbalclubs die in de Bundesliga spelen.,nl
260,Arată o listă a cluburilor de fotbal care joacă în Bundesliga.,ro
261,What country is Mount Everest in?,en
261,In welchem Land ist der Mount Everest?,de
261,¿En que país esta el monte Everest?,es
261,In quale stato si trova il Monte Everest?,it
261,Dans quel pays se trouve le mont Everest?,fr
261,In welke land is de Mount Everest?,nl
261,În ce țară se află muntele Everest?,ro
262,Who is the founder of Penguin Books?,en
262,Wer hat Penguin Books gegründet?,de
262,¿Quien es el fundador de Penguin Books?,es
262,Chi è il fondatore di Penguin Books?,it
262,Qui est le fondateur de Penguin  Books?,fr
262,Wie is de oprichter van Penguin Books?,nl
262,Cine este fondatorul Penguin Books?,ro
263,Which programming languages influenced Javascript?,en
263,Welche Programmiersprachen haben Javascript beeinflusst?,de
263,¿Que lenguajes de programación influenciaron el Javascript?,es
263,Quali linguaggi di programmazione hanno influenzato Javascript?,it
263,Quels langages de programmation ont influencé Javascript?,fr
263,Welke pogrammeertalen hadden invloed op Javascript?,nl
263,Ce limbaje de programare au influențat Javascript?,ro
264,Did Che Guevara have children?,en
264,Hatte Che Guevara Kinder?,de
264,¿Tuvo hijos el Che Guevara?,es
264,Che Guevara aveva dei figli?,it
264,Est-ce que Che Guevara a eu des enfants?,fr
264,Had Che Guevara kinderen?,nl
264,Che Guevara a avut copii?,ro
265,List all the musicals with music by Elton John.,en
265,Liste alle Musicals mit Musik von Elton John auf.,de
265,Dame todos los musicales con música de Elton John.,es
265,Elenca tutti i musicals con musiche di Elton John.,it
265,Donne-moi tous les musicals avec de la musique de de Elton John.,fr
265,Toen een lijst van alle musicals met muziek van Elton John.,nl
265,Listează toate muzicalurile cu muzică de Elton John.,ro
266,Show me all the breweries in Australia.,en
266,Zeig mir alle Brauereien in Australien.,de
266,Muéstrame todas las cervecerías en Australia.,es
266,Mostrami tutti i birrifici in Australia.,it
266,Montre-moi toutes les brasseries d'Australie.,fr
266,Toen alle brouwerijen in Australië.,nl
266,Arată-mi toate berăriile din Australia.,ro
267,When was the Titanic completed?,en
267,Wann wurde die Titanic fertiggestellt?,de
267,¿Cuando se completo el Titanic?,es
267,Quando è stato completato il Titanic?,it
267,Quand a été terminé le Titanic?,fr
267,Wanneer was de Titanic afgewerkt?,nl
267,Când a fost terminat Titanicul?,ro
268,How much did Pulp Fiction cost?,en
268,Wieviel hat Pulp Fiction gekostet?,de
268,¿Cuanto costo Pulp Fiction?,es
268,Quanto è costato Pulp Fiction?,it
268,Combien a coûté Pulp Fiction?,fr
268,Howeveel koste Pulp Fiction?,nl
268,Cât a costat Pulp Fiction?,ro
269,How many airlines are there?,en
269,Wieviele Fluggesellschaften gibt es?,de
269,¿Cuantas líneas aéreas existen?,es
269,Quante compagnie aeree esistono?,it
269,Combien de companies aériennes existe-t-il?,fr
269,Hoeveel luchtvaartmaatschappijen zijn er?,nl
269,Câte companii aeriene există?,ro
270,Who played Agent Smith in Matrix?,en
270,Wer hat Agent Smith in Matrix gespielt?,de
270,¿Quien actuó como el agente Smith en Matrix?,es
270,Chi interpretava l'agente Smith in Matrix?,it
270,Qui a joué Agent Smith dans Matrix?,fr
270,Wie speelde Agent Smith in Matrix?,nl
270,Cine l-a jucat pe Agent Smith în Matrix?,ro
271,How much carbs does peanut butter have?,en
271,Wieviele Kohlenhydrate hat Erdnussbutter?,de
271,¿Cuantos hidrates de carbono tienen la manteca de cacahuete?,es
271,Quanti carboidrati ha il burro di noccioline?,it
271,Quelle quantité de glucides est contenue dans les arachides?,fr
271,Hoeveel koolhydraten heeft pindakaas?,nl
271,Câți carbohidrați conține untul de arahide?,ro
272,Which book has the most pages?,en
272,Welches Buch hat die meisten Seiten?,de
272,¿Que libro tiene el mayor numero de paginas?,es
272,Quale libro ha il maggior numero di pagine?,it
272,Quel livre a le plus de pages?,fr
272,Welk boek heeft de meeste pagina's?,nl
272,Ce carte are cele mai multe pagini?,ro
273,Which bridges cross the Seine?,en
273,Welche Brücken überqueren die Seine?,de
273,¿Cuantos puentes cruzan el Siena?,es
273,Quanti ponti attraversano la Senna?,it
273,Quels ponts traversent la Seine?,fr
273,Welke bruggen overspannen de Seine?,nl
273,Ce poduri traversează Sena?,ro
274,Who is the mayor of the capital of French Polynesia?,en
274,Wer ist der Bürgermeister der Hauptstadt von Französisch-Polynesien?,de
274,¿Quien es el alcalde de la capital de la Polinesia Francesa?,es
274,Chi è il sindaco della capitale della Polinesia Francese?,it
274,Qui est le maire de la capitale de la Polynésie Francaise?,fr
274,Wie is de burgermeester van de hoofdstad van Frans-Polynesië?,nl
274,Cine este primarul capitaliei Polineziei Franceze?,ro
275,When did Dracula's creator die?,en
275,Wann ist Draculas Schöpfer gestorben?,de
275,¿Cuando murió el creador de Drácula?,es
275,Quando è morto il creatore di Dracula?,it
275,Quand est mort le créateur de Dracula?,fr
275,Wanneer stierf de bedenker van Dracula?,nl
275,Când a murit creatorul Dracula?,ro
276,What is the location of the Houses of Parliament?,en
276,Wo ist der Westminster-Palast?,de
276,¿Donde están situadas las Casas del Parlamento?,es
276,Dove si trova il Palazzo di Westminster?,it
276,Où se trouve le palais de Westminster?,fr
276,Waar is de Palace of Westminster?,nl
276,Care este locația Palatului Westminster?,ro
277,Show me all English Gothic buildings in Kent.,en
277,"Zeige mir alle Gebäude in Kent, die im Stil der englischen Gothik erbaut wurden.",de
277,Muéstrame todos los edificios góticos en Kent.,es
277,Mostrami tutti gli edifici in stile gotico inglese nel Kent.,it
277,Montre-moi tous les bâtiments dans le style gothique anglais à Kent.,fr
277,"Toen alle gebouwen in Kent, gebouwd in de stijl van het Engels gotiek.",nl
277,Arată-mi toate clădirile engleze gotice din Kent.,ro
278,Who was the pope that founded the Vatican Television?,en
278,Welcher Papst hat das Vatikanische Fernsehen gegründet?,de
278,¿Quien fue el papa que fundo la televisión Vaticana?,es
278,Quale papa ha fondato la televisione vaticana?,it
278,Quel pape est le fondateur de la télé du Vatican?,fr
278,Welk paus richtte de Vaticaanse televisie op?,nl
278,Cine a fost papa care a creat televiziunea din Vatican?,ro
279,What airlines are part of the SkyTeam alliance?,en
279,Welche Fluggesellschaften sind Teil der SkyTeam-Allianz?,de
279,¿Qué aerolíneas forman parte del la alianza SkyTeam?,es
279,Quali compagnie aeree fanno parte dell'alleanza SkyTeam?,it
279,Quels companies aériennes sont membre de l'alliance SkyTeam?,fr
279,Welke luchtvaartmaatschappijen zijn lid van de SkyTeam alliantie?,nl
279,Ce companii aeriene fac parte din alianța SkyTeam?,ro
280,"What is the total population of Melbourne, Florida?",en
280,"Was ist die Gesamteinwohnerzahl von Melbourne, Florida?",de
280,"¿Cuál es la población total de Melbourne, Florida?",es
280,"Qual è la popolazione totale di Melbourne, Florida?",it
280,"Quelle est la population totale de Melbourne, Floride?",fr
280,"Wat is de bevolking van Melbourne, Florida?",nl
280,"Care este populația totală a Melbourne, Florida?",ro
281,Which airports does Air China serve?,en
281,Welche Flughäfen fliegt Air China an?,de
281,¿Qué aeropuertos sirve Air China?,es
281,Quali aeroporti sono serviti da Air China?,it
281,Quels sont les aéroports servis par Air Chine?,fr
281,Naar welke luchthavens vliegt Air China?,nl
281,Ce aeroporturi deservește Air China?,ro
282,In which year was Rachel Stevens born?,en
282,In welchem Jahr wurde Rachel Stevens geboren?,de
282,¿En que año nació Rachel Stevens?,es
282,In quale anno è nata Rachel Stevens?,it
282,Quand est née Rachel Stevens?,fr
282,In welk jaar word Rachel Stevens geboren?,nl
282,În ce an s-a născut Rachel Stevens?,ro
283,Where was JFK assassinated?,en
283,Wo wurde JFK ermordet?,de
283,¿Dónde fue JFK asesinado?,es
283,Dove è stato assassinato JFK?,it
283,A été tué John Kennedy?,fr
283,Waar word JFK vermoord?,nl
283,Unde a fost asasinat JFK?,ro
284,How many politicians graduated from Columbia University?,en
284,Wieviele Politiker haben einen Abschluss von der Columbia University?,de
284,¿Cuántos políticos se han graduado en la universidad de Columbia?,es
284,Quanti politici si sono laureati alla Columbia University?,it
284,Combien d'hommes politiques ont étudié à la Columbia University?,fr
284,Hoeveel politici zijn aan de Columbia University afgestudeerd?,nl
284,Câți politicieni au absolvit la Universitatea Columbia?,ro
285,Which scientist is known for the Manhattan Project and the Nobel Peace Prize?,en
285,Welcher Wissenschaftler ist bekannt für das Manhattan-Projekt und den Friedensnobelpreis?,de
285,¿Qué científicos son conocidos por el proyecto Manhattan y el premio Nobel de la Paz?,es
285,Quale scienziato è conosciuto per il progetto Manhattan e per il premio Nobel per la pace?,it
285,Quel chercheur est connu pour le projet Manhattan et le prix Nobel de la paix?,fr
285,Welke wetenschaper staat bekend om het Manhattan Project en de Nobelprijs voor de Vrede?,nl
285,Care om de știință este cunoscut pentru proiectul Manhattan și pentru premiul Nobel pentru pace?,ro
286,What is the highest volcano in Africa?,en
286,Was ist der höchste Vulkan in Afrika?,de
286,¿Cuál es el volcán mas alto en África?,es
286,Qual è il vulcano più alto in Africa?,it
286,Quel est le volcan le plus haut d'Afrique?,fr
286,Wat is de hoogste vulkaan in Afrika?,nl
286,Care este cel mai înalt vulcan din Africa?,ro
287,Which beer originated in Ireland?,en
287,Welches Bier kommt aus Irland?,de
287,¿Qué cerveza se ha originado en Irlanda?,es
287,Quale birra è originaria dell'Irlanda?,it
287,Quelles bières viennent de l'Irlande?,fr
287,Welke bieren komen uit Ierland?,nl
287,Ce bere este originară din Irlanda?,ro
288,What are the specialities of the UNC Health Care?,en
288,Worauf ist die UNC Health Care spezialisiert?,de
288,¿Cuáles son las especialidades del UNC Health Care?,es
288,Quali sono le specialità della UNC Health Care?,it
288,Quelles sont les spécialités de l'UNC Health Care?,fr
288,Wat zijn de specialiteiten van de UNC Health Care?,nl
288,Care sunt specializările UNC Health Care?,ro
289,Who is the owner of Facebook?,en
289,Wem gehört Facebook?,de
289,¿Quién es el dueño de Facebook?,es
289,Chi è il proprietario di Facebook?,it
289,À qui appartient Facebook?,fr
289,Wie is de eigenaar van Facebook?,nl
289,Cine este proprietarul Facebook?,ro
290,From which region is the Melon de Bourgogne?,en
290,Aus welcher Region ist der Melon de Bourgogne?,de
290,¿De que región es el vino Melon de Bourgogne?,es
290,Da quale regione proviene il Melon de Bourgogne?,it
290,De quelle région vient le Melon de Bourgogne?,fr
290,Vanuit welke regio is de Melon de Bourgogne?,nl
290,Din ce regiune provine Melon-ul de Bourgogne?,ro
291,Who was influenced by Socrates?,en
291,Wer wurde von Sokrates beeinflusst?,de
291,¿Quién fue influenciado por Socrates?,es
291,Chi fu influenzato da Socrate?,it
291,Qui a été influencé par Socrates?,fr
291,Wie werd beïnvloed door Socrates?,nl
291,Cine a fost influențat de către Socrate?,ro
292,Who was president of Pakistan in 1978?,en
292,Wer war 1978 Präsident von Pakistan?,de
292,¿Quién fue el presidente de Pakistán en 1978?,es
292,Chi fu presidente del Pakistan nel 1978?,it
292,Qui était le président du Pakistan en 1978?,fr
292,Wie was president van Pakistan in 1978?,nl
292,Cine a fost preşedintele Pakistanului în 1978?,ro
293,Give me English actors starring in Lovesick.,en
293,"Gib mir britische Schauspieler, die in Lovesick mitspielen.",de
293,Dame actores Ingleses protagonizando Lovesick.,es
293,Dammi gli attori inglesi che hanno recitato in Lovesick.,it
293,Donne-moi tous les acteurs anglais de Lovesick.,fr
293,Toen Brits acteurs met een rol in Lovesick.,nl
293,Dă-mi actori englezi protagoniști în Lovesick.,ro
294,Give me all types of eating disorders.,en
294,Zeig mir alle Arten von Essstörungen.,de
294,¿Que tipos hay de trastornos de la alimentación?,es
294,Dammi tutti i tipi di disturbi alimentari.,it
294,Donne-moi tous les types de troubles du comportement alimentaire.,fr
294,Toen alle soorten eetstoornissen.,nl
294,Dă-mi toate tipurile de tulburări alimentare.,ro
295,Who was married to president Chirac?,en
295,Wer war mit Präsident Chirac verheiratet?,de
295,¿Quién estuvo casado con el presidente Chirac?,es
295,Chi è stato sposato con il presidente Chirac?,it
295,Qui était marrié avec le président Chirac?,fr
295,Wie was met president Chirac getrouwd?,nl
295,Cine a fost căsătorit cu președintele Chirac?,ro
296,What is the largest metropolitan area in Washington state?,en
296,Was ist das größte Ballungsgebiet im Staat Washington?,de
296,¿Cuál es el área metropolitana mas larga en el estado de Washington?,es
296,Qual è la più grande area metropolitana nello stato di Washington?,it
296,Quelle est l'aire urbaine la pöus grande dans l'état de Washington?,fr
296,Wat is het grootste stedelijke gebied in de staat Washington?,nl
296,Care este cea mai mare zonă metropolitană din statul Washington?,ro
297,Where in France is sparkling wine produced?,en
297,Wo in Frankreich wird Schaumwein hergestellt?,de
297,¿Dónde en Francia se produce el vino espumoso?,es
297,Dove si produce vino frizzante in Francia?,it
297,Où produit-on du vin mousseux en France?,fr
297,Waar in Frankrijk word mousserende wijn geproduceerd?,nl
297,Unde în Franța este produs vinul spumant?,ro
298,Where did Hillel Slovak die?,en
298,Wo ist Hillel Slovak gestorben?,de
298,¿Dónde murió Hillel Slovak?,es
298,Dove è morto Hillel Slovak?,it
298,Donne moi le lieu de décès de Hillel Slovak.,fr
298,Waar is Hillel Slovak gestorven?,nl
298,Unde a murit Hillel Slovak?,ro
299,What is the timezone in San Pedro de Atacama?,en
299,In welcher Zeitzone liegt San Pedro de Atacama?,de
299,¿Cuál es la zona horaria en San Pedro de Atacama?,es
299,Qual è il fuso orario di San Pedro de Atacama?,it
299,Quel est le fuseau horaire de San Pedro de Atacama?,fr
299,Wat is de tijdzone in San Pedro de Atacama?,nl
299,Care este fusul orar din San Pedro de Atacama?,ro
300,In which city does the Chile Route 68 end?,en
300,In welcher Stadt hört die Ruta 68 auf?,de
300,¿En que ciudad termina la ruta Chilena 68?,es
300,In quale città termina la Route 68 in Cile?,it
300,Dans quelle ville se termine la route 68 chilienne?,fr
300,In welke stad eindigt de Route 68 in Chili?,nl
300,În ce oraș se termină Route 68 din Chile?,ro
301,Who was vice president under the president who authorized atomic weapons against Japan during World War II?,en
302,In which town was the assassin of Martin Luther King born?,en
303,Which anti-apartheid activist was born in Mvezo?,en
304,How many Golden Globe awards did the daughter of Henry Fonda win?,en
305,Which recipients of the Victoria Cross died in the Battle of Arnhem?,en
306,Where did the first man in space die?,en
307,How old was Steve Jobs' sister when she first met him?,en
308,Which members of the Wu-Tang Clan took their stage name from a movie?,en
309,Which writers had influenced the philosopher that refused a Nobel Prize?,en
310,Under which king did the British prime minister that signed the Munich agreement serve?,en
311,Who composed the music for the film that depicts the early life of Jane Austin?,en
312,Who succeeded the pope that reigned only 33 days?,en
313,On which island did the national poet of Greece die?,en
314,Which horses did The Long Fellow ride?,en
315,"Of the people that died of radiation in Los Alamos, whose death was an accident?",en
316,Which building owned by the Bank of America was featured in the TV series MegaStructures?,en
317,"Which buildings in art deco style did Shreve, Lamb and Harmon design?",en
318,Which birds are protected under the National Parks and Wildlife Act?,en
319,Which country did the first known photographer of snowflakes come from?,en
320,List all the battles commanded by the lover of Cleopatra.,en
321,Are the Rosetta Stone and the Gayer-Andersen cat exhibited in the same museum?,en
322,Which actress starring in the TV series Friends owns the production company Coquette Productions?,en
323,Gaborone is the capital of which country member of the African Union?,en
324,When was the composer of the opera Madame Butterfly born?,en
325,Which street basketball player was diagnosed with Sarcoidosis?,en
326,For which movie did the daughter of Francis Ford Coppola receive an Oscar?,en
327,Which city does the first person to climb all 14 eight-thousanders come from?,en
328,At which college did the only American actor that received the César Award study?,en
329,Did Napoleon's first wife die in France?,en
330,How old is James Bond in the latest Bond book by William Boyd?,en
331,What eating disorder is characterized by an appetite for substances such as clay and sand?,en
332,What is the native city of Hollywood's highest-paid actress?,en
333,In which city does the former main presenter of the Xposé girls live?,en
334,Who plays Phileas Fogg in the adaptation of Around the World in 80 Days directed by Buzz Kulik?,en
335,Who is the front man of the band that wrote Coffee & TV?,en
336,Which Chinese-speaking country is a former Portguese colony?,en
337,What is the largest city in the county in which Faulkner spent most of his life?,en
338,"In which year did the Hungarian-American actor called ""The King of Horror"" make his first film?",en
339,Under which pseudonym did Charles Dickens publish some of his books?,en
340,A landmark of which city is the home of the Mona Lisa?,en
